question,response,country
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,6,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,6,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,5,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,5,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,5,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,5,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,4,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,4,Cote d'Ivoire
45,4,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,2,Cote d'Ivoire
45,3,Cote d'Ivoire
45,1,Cote d'Ivoire
45,3,Cote d'Ivoire
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,1,Liberia
45,4,Liberia
45,3,Liberia
45,1,Liberia
45,3,Liberia
45,1,Liberia
45,4,Liberia
45,3,Liberia
45,3,Liberia
45,4,Liberia
45,3,Liberia
45,4,Liberia
45,1,Liberia
45,4,Liberia
45,3,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,2,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,2,Liberia
45,4,Liberia
45,1,Liberia
45,4,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,4,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,4,Liberia
45,2,Liberia
45,3,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,3,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,3,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,3,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,4,Liberia
45,1,Liberia
45,1,Liberia
45,3,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,4,Liberia
45,1,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,3,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,2,Liberia
45,3,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,5,Liberia
45,4,Liberia
45,5,Liberia
45,3,Liberia
45,5,Liberia
45,4,Liberia
45,5,Liberia
45,5,Liberia
45,5,Liberia
45,5,Liberia
45,4,Liberia
45,5,Liberia
45,4,Liberia
45,3,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,2,Liberia
45,3,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,4,Liberia
45,3,Liberia
45,3,Liberia
45,5,Liberia
45,1,Liberia
45,4,Liberia
45,1,Liberia
45,3,Liberia
45,3,Liberia
45,3,Liberia
45,3,Liberia
45,3,Liberia
45,3,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,1,Liberia
45,1,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,1,Liberia
45,1,Liberia
45,3,Liberia
45,1,Liberia
45,1,Liberia
45,2,Liberia
45,4,Liberia
45,1,Liberia
45,1,Liberia
45,1,Liberia
45,2,Liberia
45,3,Liberia
45,2,Liberia
45,2,Liberia
45,3,Liberia
45,3,Liberia
45,2,Liberia
45,2,Liberia
45,2,Liberia
45,3,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,4,Liberia
45,2,Liberia
45,4,Liberia
45,4,Liberia
45,3,Liberia
45,4,Liberia
45,4,Liberia
